#{"t_start": 1615253180.0972133, "env_id": "commonroad-v0"}
r,l,t,is_collision,is_time_out,is_off_road,is_back_collision,is_goal_reached,scenario_name
66.6,104,52953.741113,0,0,0,0,1,DEU_AAH-1_80088_T-1
66.0,152,52975.11412,0,0,0,0,1,DEU_AAH-1_120034_T-1
4.532252,64,52984.288741,0,0,0,0,0,DEU_AAH-1_90038_T-1
66.2,129,53003.664886,0,0,0,0,1,DEU_AAH-1_90056_T-1
66.5,122,53016.39992,0,0,0,0,1,DEU_AAH-1_110082_T-1
66.5,115,53029.277493,0,0,0,0,1,DEU_AAH-1_100032_T-1
8.320176,202,53068.930215,0,0,0,0,0,DEU_AAH-1_90065_T-1
66.3,129,53087.836842,0,0,0,0,1,DEU_AAH-1_90048_T-1
65.2,225,53112.563585,0,0,0,0,1,DEU_AAH-1_110039_T-1
66.4,119,53124.874598,0,0,0,0,1,DEU_AAH-1_1000109_T-1
-45.481465,209,53147.195219,0,1,0,0,0,DEU_AAH-1_110018_T-1
65.4,151,53165.529888,0,0,0,0,1,DEU_AAH-1_90057_T-1
66.3,135,53180.796269,0,0,0,0,1,DEU_AAH-1_80079_T-1
65.6,158,53199.600518,0,0,0,0,1,DEU_AAH-1_160044_T-1
-30.53644,257,53238.340011,0,0,0,1,0,DEU_AAH-1_100079_T-1
65.1,162,53267.53833,0,0,0,0,1,DEU_AAH-1_90021_T-1
-0.550091,96,53283.642049,0,0,0,0,0,DEU_AAH-1_90094_T-1
66.8,113,53296.145447,0,0,0,0,1,DEU_AAH-1_90028_T-1
-10.057141,183,53316.86551,0,0,0,1,0,DEU_AAH-1_100040_T-1
68.2,130,53331.765306,0,0,0,0,1,DEU_AAH-1_120045_T-1
63.7,172,53348.505608,0,0,0,0,1,DEU_AAH-1_80053_T-1
66.5,146,53361.756164,0,0,0,0,1,DEU_AAH-1_100024_T-1
5.325096,77,53376.264712,0,0,0,0,0,DEU_AAH-1_140094_T-1
65.8,152,53391.3563,0,0,0,0,1,DEU_AAH-1_110029_T-1
66.7,123,53406.95993,0,0,0,0,1,DEU_AAH-1_80072_T-1
66.6,122,53422.153535,0,0,0,0,1,DEU_AAH-1_110087_T-1
9.961071,113,53445.83356,0,0,0,0,0,DEU_AAH-1_180026_T-1
-76.790504,222,53467.410333,0,0,1,0,0,DEU_AAH-1_80062_T-1
0.017204,44,53476.028801,0,0,0,0,0,DEU_AAH-1_170079_T-1
66.4,132,53492.280038,0,0,0,0,1,DEU_AAH-1_110070_T-1
66.1,136,53512.048397,0,0,0,0,1,DEU_AAH-1_100020_T-1
66.9,105,53522.829707,0,0,0,0,1,DEU_AAH-1_110047_T-1
4.915413,77,53533.190163,0,0,0,0,0,DEU_AAH-1_90058_T-1
-0.520138,45,53548.87292,0,0,0,0,0,DEU_AAH-1_140044_T-1
66.5,115,53561.992867,0,0,0,0,1,DEU_AAH-1_100032_T-1
63.9,147,53580.807214,0,0,0,0,1,DEU_AAH-1_110059_T-1
64.3,180,53606.022785,0,0,0,0,1,DEU_AAH-1_110066_T-1
66.6,139,53627.343256,0,0,0,0,1,DEU_AAH-1_140053_T-1
3.613645,189,53651.619541,0,1,0,0,0,DEU_AAH-1_110059_T-1
-10.562723,350,53696.099481,0,1,0,0,0,DEU_AAH-1_110030_T-1
66.7,115,53706.877256,0,0,0,0,1,DEU_AAH-1_110093_T-1
66.2,147,53731.696764,0,0,0,0,1,DEU_AAH-1_100014_T-1
-14.108693,81,53751.304409,0,0,0,1,0,DEU_AAH-1_80016_T-1
-1.819936,22,53760.056348,0,0,0,0,0,DEU_AAH-1_1400184_T-1
-15.696375,55,53768.174,0,0,0,0,0,DEU_AAH-1_90093_T-1
-19.869135,194,53789.39539,0,0,0,1,0,DEU_AAH-1_100040_T-1
1.380668,180,53810.118687,0,1,0,0,0,DEU_AAH-1_160072_T-1
65.3,136,53830.813648,0,0,0,0,1,DEU_AAH-1_130048_T-1
66.5,134,53848.791163,0,0,0,0,1,DEU_AAH-1_130082_T-1
55.2,173,53874.587268,0,0,0,0,1,DEU_AAH-1_100083_T-1
-0.649396,293,53930.06751,0,1,0,0,0,DEU_AAH-1_130068_T-1
66.5,139,53949.251351,0,0,0,0,1,DEU_AAH-1_140085_T-1
66.1,129,53967.534863,0,0,0,0,1,DEU_AAH-1_90036_T-1
66.6,120,53982.009399,0,0,0,0,1,DEU_AAH-1_80032_T-1
-160.121446,273,54008.07693,0,0,1,0,0,DEU_AAH-1_180070_T-1
-14.499606,350,54054.514355,0,1,0,0,0,DEU_AAH-1_110030_T-1
66.7,133,54070.47081,0,0,0,0,1,DEU_AAH-1_170012_T-1
65.7,144,54087.228656,0,0,0,0,1,DEU_AAH-1_90019_T-1
61.4,211,54112.356006,0,0,0,0,1,DEU_AAH-1_100094_T-1
4.056332,55,54123.522591,0,0,0,0,0,DEU_AAH-1_160061_T-1
-0.751401,56,54137.931633,0,0,0,0,0,DEU_AAH-1_170055_T-1
9.900119,77,54150.600271,0,0,0,0,0,DEU_AAH-1_160024_T-1
67.1,130,54164.115979,0,0,0,0,1,DEU_AAH-1_800165_T-1
66.0,139,54186.187133,0,0,0,0,1,DEU_AAH-1_90048_T-1
65.3,227,54213.789037,0,0,0,0,1,DEU_AAH-1_110039_T-1
65.0,175,54250.223687,0,0,0,0,1,DEU_AAH-1_1400198_T-1
65.0,163,54325.249623,0,0,0,0,1,DEU_AAH-1_110065_T-1
1.260216,206,54355.114601,0,1,0,0,0,DEU_AAH-1_90089_T-1
64.9,187,54385.960558,0,0,0,0,1,DEU_AAH-1_180034_T-1
66.5,115,54402.516129,0,0,0,0,1,DEU_AAH-1_900222_T-1
66.2,147,54427.016558,0,0,0,0,1,DEU_AAH-1_100014_T-1
65.4,150,54446.248969,0,0,0,0,1,DEU_AAH-1_90057_T-1
66.1,143,54462.742306,0,0,0,0,1,DEU_AAH-1_80012_T-1
-14.258148,71,54487.474681,0,0,0,1,0,DEU_AAH-1_170047_T-1
-15.696375,55,54495.559012,0,0,0,0,0,DEU_AAH-1_90093_T-1
64.9,177,54523.21628,0,0,0,0,1,DEU_AAH-1_180034_T-1
-21.844845,235,54563.598145,1,0,0,0,0,DEU_AAH-1_80019_T-1
66.492797,118,54580.397658,0,0,0,0,1,DEU_AAH-1_90047_T-1
-0.751401,56,54593.66415,0,0,0,0,0,DEU_AAH-1_170055_T-1
-22.998888,206,54621.540685,0,1,0,0,0,DEU_AAH-1_100044_T-1
66.5,116,54635.069238,0,0,0,0,1,DEU_AAH-1_100030_T-1
-25.66934,233,54649.848805,0,1,0,0,0,DEU_AAH-1_80054_T-1
-108.453592,269,54674.675239,0,0,1,0,0,DEU_AAH-1_900108_T-1
63.0,172,54696.170687,0,0,0,0,1,DEU_AAH-1_100089_T-1
-12.32359,105,54716.306393,1,0,0,0,0,DEU_AAH-1_150041_T-1
66.5,111,54731.903363,0,0,0,0,1,DEU_AAH-1_100039_T-1
66.5,116,54745.769684,0,0,0,0,1,DEU_AAH-1_100030_T-1
61.7,158,54766.180382,0,0,0,0,1,DEU_AAH-1_90011_T-1
64.8,141,54786.135731,0,0,0,0,1,DEU_AAH-1_100089_T-1
-3.53305,234,54818.552827,0,1,0,0,0,DEU_AAH-1_140016_T-1
66.5,121,54829.647009,0,0,0,0,1,DEU_AAH-1_80092_T-1
65.9,143,54851.907986,0,0,0,0,1,DEU_AAH-1_90069_T-1
3.495641,195,54901.769875,0,1,0,0,0,DEU_AAH-1_110033_T-1
66.6,117,54916.154991,0,0,0,0,1,DEU_AAH-1_110046_T-1
65.5,154,54940.394837,0,0,0,0,1,DEU_AAH-1_110065_T-1
-24.124388,245,54990.531824,0,0,0,1,0,DEU_AAH-1_140032_T-1
66.4,136,55007.413908,0,0,0,0,1,DEU_AAH-1_110064_T-1
66.8,121,55024.533275,0,0,0,0,1,DEU_AAH-1_160014_T-1
59.6,151,55048.132515,0,0,0,0,1,DEU_AAH-1_100092_T-1
62.2,223,55070.584773,0,0,0,0,1,DEU_AAH-1_100084_T-1
-25.018741,272,55104.947425,0,0,0,1,0,DEU_AAH-1_90078_T-1
58.7,244,55151.391869,0,0,0,0,1,DEU_AAH-1_1500146_T-1
66.9,141,55164.25212,0,0,0,0,1,DEU_AAH-1_110086_T-1
66.7,119,55177.500057,0,0,0,0,1,DEU_AAH-1_80040_T-1
4.671191,66,55190.1223,0,0,0,0,0,DEU_AAH-1_140023_T-1
65.3,151,55212.93436,0,0,0,0,1,DEU_AAH-1_100082_T-1
61.3,210,55236.749825,0,0,0,0,1,DEU_AAH-1_100094_T-1
66.9,141,55250.760873,0,0,0,0,1,DEU_AAH-1_110086_T-1
66.6,104,55262.531767,0,0,0,0,1,DEU_AAH-1_80088_T-1
66.8,110,55273.213123,0,0,0,0,1,DEU_AAH-1_110011_T-1
66.6,125,55288.108524,0,0,0,0,1,DEU_AAH-1_90012_T-1
66.6,122,55309.769928,0,0,0,0,1,DEU_AAH-1_80022_T-1
66.6,117,55323.464613,0,0,0,0,1,DEU_AAH-1_110046_T-1
-16.592108,115,55337.656939,0,0,0,1,0,DEU_AAH-1_90051_T-1
66.3,124,55354.263741,0,0,0,0,1,DEU_AAH-1_100042_T-1
65.1,163,55385.708483,0,0,0,0,1,DEU_AAH-1_90050_T-1
66.1,133,55405.386464,0,0,0,0,1,DEU_AAH-1_100043_T-1
66.6,122,55428.349283,0,0,0,0,1,DEU_AAH-1_80022_T-1
66.1,144,55448.055516,0,0,0,0,1,DEU_AAH-1_160044_T-1
-131.498812,326,55478.603206,0,1,0,0,0,DEU_AAH-1_1100168_T-1
2.896977,101,55502.375077,0,0,0,0,0,DEU_AAH-1_180080_T-1
66.6,120,55513.884928,0,0,0,0,1,DEU_AAH-1_80056_T-1
66.7,118,55531.960971,0,0,0,0,1,DEU_AAH-1_90081_T-1
70.0,51,55538.93573,0,0,0,0,1,DEU_AAH-1_170026_T-1
65.7,155,55559.623987,0,0,0,0,1,DEU_AAH-1_110065_T-1
1.481097,149,55579.172177,0,0,0,0,0,DEU_AAH-1_140016_T-1
-2.011176,235,55604.472507,0,1,0,0,0,DEU_AAH-1_150051_T-1
66.6,119,55615.052491,0,0,0,0,1,DEU_AAH-1_80092_T-1
62.6,289,55640.695464,0,0,0,0,1,DEU_AAH-1_80043_T-1
66.6,110,55652.040632,0,0,0,0,1,DEU_AAH-1_100071_T-1
-55.065453,269,55671.626083,0,0,0,1,0,DEU_AAH-1_1100168_T-1
-0.877559,235,55695.489444,0,1,0,0,0,DEU_AAH-1_150051_T-1
64.9,262,55743.859188,0,0,0,0,1,DEU_AAH-1_130068_T-1
66.8,110,55759.702852,0,0,0,0,1,DEU_AAH-1_110035_T-1
65.7,157,55776.890376,0,0,0,0,1,DEU_AAH-1_180040_T-1
63.4,161,55797.649062,0,0,0,0,1,DEU_AAH-1_100046_T-1
64.8,169,55827.689135,0,0,0,0,1,DEU_AAH-1_90050_T-1
66.4,130,55841.215923,0,0,0,0,1,DEU_AAH-1_80082_T-1
66.398569,132,55857.093453,0,0,0,0,1,DEU_AAH-1_160072_T-1
66.4,127,55869.944647,0,0,0,0,1,DEU_AAH-1_100037_T-1
-8.766053,64,55876.836545,1,0,0,0,0,DEU_AAH-1_110067_T-1
6.196514,254,55906.52485,0,0,0,0,0,DEU_AAH-1_80053_T-1
66.3,117,55919.536644,0,0,0,0,1,DEU_AAH-1_110044_T-1
66.8,110,55929.971866,0,0,0,0,1,DEU_AAH-1_110011_T-1
66.9,141,55946.011877,0,0,0,0,1,DEU_AAH-1_110086_T-1
-45.0,350,55980.504305,0,1,0,0,0,DEU_AAH-1_1000129_T-1
-11.966853,88,56002.723621,1,0,0,0,0,DEU_AAH-1_140071_T-1
66.0,150,56024.335854,0,0,0,0,1,DEU_AAH-1_120034_T-1
0.277594,44,56039.876268,0,0,0,0,0,DEU_AAH-1_90083_T-1
66.7,120,56055.863214,0,0,0,0,1,DEU_AAH-1_100081_T-1
66.2,145,56072.306133,0,0,0,0,1,DEU_AAH-1_1200155_T-1
59.1,155,56097.13892,0,0,0,0,1,DEU_AAH-1_100092_T-1
-45.0,350,56142.120782,0,1,0,0,0,DEU_AAH-1_1000129_T-1
0.646553,55,56161.101701,0,0,0,0,0,DEU_AAH-1_150061_T-1
-16.432256,350,56196.348356,0,1,0,0,0,DEU_AAH-1_120053_T-1
64.0,159,56213.916706,0,0,0,0,1,DEU_AAH-1_100063_T-1
65.9,151,56230.177645,0,0,0,0,1,DEU_AAH-1_110029_T-1
66.6,127,56244.981474,0,0,0,0,1,DEU_AAH-1_1100145_T-1
1.789245,186,56267.346971,0,1,0,0,0,DEU_AAH-1_1300168_T-1
4.671191,66,56279.473354,0,0,0,0,0,DEU_AAH-1_140023_T-1
66.5,115,56297.182866,0,0,0,0,1,DEU_AAH-1_900222_T-1
67.3,124,56307.036054,0,0,0,0,1,DEU_AAH-1_800165_T-1
64.448363,177,56328.173558,0,0,0,0,1,DEU_AAH-1_1500331_T-1
54.2,202,56354.389097,0,0,0,0,1,DEU_AAH-1_170037_T-1
-26.208881,315,56396.406496,0,1,0,0,0,DEU_AAH-1_1000214_T-1
3.761947,75,56408.015177,0,0,0,0,0,DEU_AAH-1_90071_T-1
66.1,132,56426.209933,0,0,0,0,1,DEU_AAH-1_110076_T-1
66.3,141,56447.984721,0,0,0,0,1,DEU_AAH-1_160051_T-1
59.1,155,56473.061296,0,0,0,0,1,DEU_AAH-1_100092_T-1
66.5,131,56491.098407,0,0,0,0,1,DEU_AAH-1_120038_T-1
9.623164,101,56523.344267,0,0,0,0,0,DEU_AAH-1_130077_T-1
-45.0,350,56559.036768,0,1,0,0,0,DEU_AAH-1_1000129_T-1
66.6,139,56577.925633,0,0,0,0,1,DEU_AAH-1_140053_T-1
-32.038831,184,56597.879637,0,1,0,0,0,DEU_AAH-1_110045_T-1
66.5,121,56612.880249,0,0,0,0,1,DEU_AAH-1_110046_T-1
66.6,127,56630.185125,0,0,0,0,1,DEU_AAH-1_1100145_T-1
66.5,122,56642.74871,0,0,0,0,1,DEU_AAH-1_110082_T-1
66.3,136,56656.50549,0,0,0,0,1,DEU_AAH-1_80026_T-1
-9.918576,276,56704.747325,0,1,0,0,0,DEU_AAH-1_140028_T-1
4.618749,72,56718.280076,0,0,0,0,0,DEU_AAH-1_110056_T-1
67.4,134,56741.986029,0,0,0,0,1,DEU_AAH-1_80021_T-1
66.7,117,56757.610776,0,0,0,0,1,DEU_AAH-1_110015_T-1
4.618749,72,56768.631438,0,0,0,0,0,DEU_AAH-1_110056_T-1
66.5,131,56787.658618,0,0,0,0,1,DEU_AAH-1_110043_T-1
66.5,122,56801.469503,0,0,0,0,1,DEU_AAH-1_110082_T-1
65.3,136,56826.165924,0,0,0,0,1,DEU_AAH-1_130048_T-1
-15.696375,55,56836.364022,0,0,0,0,0,DEU_AAH-1_90093_T-1
-38.566009,185,56860.767262,0,0,0,1,0,DEU_AAH-1_800151_T-1
67.4,84,56870.671619,0,0,0,0,1,DEU_AAH-1_110088_T-1
-12.175316,104,56891.734561,1,0,0,0,0,DEU_AAH-1_150041_T-1
66.9,141,56908.254028,0,0,0,0,1,DEU_AAH-1_110086_T-1
66.6,102,56922.923137,0,0,0,0,1,DEU_AAH-1_80099_T-1
-35.094299,317,56949.994811,0,1,0,0,0,DEU_AAH-1_130025_T-1
66.7,120,56969.546045,0,0,0,0,1,DEU_AAH-1_100081_T-1
-2.488232,22,56983.879115,0,0,0,0,0,DEU_AAH-1_100018_T-1
64.448363,177,57015.242563,0,0,0,0,1,DEU_AAH-1_1500331_T-1
70.0,5,57018.335033,0,0,0,0,1,DEU_AAH-1_90035_T-1
66.4,127,57033.004413,0,0,0,0,1,DEU_AAH-1_80080_T-1
66.5,121,57046.256192,0,0,0,0,1,DEU_AAH-1_80049_T-1
-30.934401,89,57051.372754,0,0,0,1,0,DEU_AAH-1_80042_T-1
-11.997252,158,57074.541196,0,0,0,1,0,DEU_AAH-1_80069_T-1
-38.733255,350,57117.035936,0,1,0,0,0,DEU_AAH-1_90097_T-1
66.6,134,57132.910039,0,0,0,0,1,DEU_AAH-1_160034_T-1
65.9,153,57148.845374,0,0,0,0,1,DEU_AAH-1_110029_T-1
65.196303,183,57190.259817,0,0,0,0,1,DEU_AAH-1_90085_T-1
64.7,141,57210.26726,0,0,0,0,1,DEU_AAH-1_110045_T-1
66.497055,132,57228.35159,0,0,0,0,1,DEU_AAH-1_1200114_T-1
-10.89145,225,57265.465185,0,0,0,0,0,DEU_AAH-1_1000214_T-1
2.570141,77,57288.419956,0,0,0,0,0,DEU_AAH-1_100018_T-1
62.0,302,57317.117626,0,0,0,0,1,DEU_AAH-1_80043_T-1
-0.751401,56,57332.783233,0,0,0,0,0,DEU_AAH-1_170055_T-1
-89.730955,326,57361.790745,0,1,0,0,0,DEU_AAH-1_1100168_T-1
5.209563,70,57372.059856,0,0,0,0,0,DEU_AAH-1_110044_T-1
2.025649,212,57411.335463,0,1,0,0,0,DEU_AAH-1_180034_T-1
66.4,127,57426.725047,0,0,0,0,1,DEU_AAH-1_80080_T-1
-44.227674,234,57458.495824,0,1,0,0,0,DEU_AAH-1_180017_T-1
64.9,222,57506.192283,0,0,0,0,1,DEU_AAH-1_90065_T-1
66.6,114,57523.357065,0,0,0,0,1,DEU_AAH-1_100090_T-1
66.5,118,57540.5014,0,0,0,0,1,DEU_AAH-1_100069_T-1
4.439167,70,57550.700169,0,0,0,0,0,DEU_AAH-1_120056_T-1
66.5,116,57568.274752,0,0,0,0,1,DEU_AAH-1_90017_T-1
65.4,145,57590.329117,0,0,0,0,1,DEU_AAH-1_100082_T-1
66.1,129,57612.873238,0,0,0,0,1,DEU_AAH-1_90036_T-1
66.3,129,57629.784976,0,0,0,0,1,DEU_AAH-1_80011_T-1
54.2,202,57657.429891,0,0,0,0,1,DEU_AAH-1_170037_T-1
66.2,137,57677.220238,0,0,0,0,1,DEU_AAH-1_80014_T-1
66.4,127,57690.681704,0,0,0,0,1,DEU_AAH-1_80080_T-1
-5.547259,150,57716.158348,1,0,0,0,0,DEU_AAH-1_90089_T-1
-41.09824,200,57737.929593,0,1,0,0,0,DEU_AAH-1_80061_T-1
-1.019031,44,57747.644307,0,0,0,0,0,DEU_AAH-1_160096_T-1
61.6,181,57766.579594,0,0,0,0,1,DEU_AAH-1_170098_T-1
-43.314021,314,57797.448725,0,1,0,0,0,DEU_AAH-1_90018_T-1
4.587533,77,57811.370467,0,0,0,0,0,DEU_AAH-1_80061_T-1
65.4,173,57841.051705,0,0,0,0,1,DEU_AAH-1_90049_T-1
66.3,135,57856.48959,0,0,0,0,1,DEU_AAH-1_80076_T-1
66.5,116,57876.312845,0,0,0,0,1,DEU_AAH-1_90033_T-1
66.497055,132,57897.651218,0,0,0,0,1,DEU_AAH-1_1200114_T-1
66.4,132,57910.039581,0,0,0,0,1,DEU_AAH-1_110070_T-1
66.4,117,57923.381028,0,0,0,0,1,DEU_AAH-1_100030_T-1
65.6,152,57942.667851,0,0,0,0,1,DEU_AAH-1_80066_T-1
-34.865135,320,57975.427518,0,1,0,0,0,DEU_AAH-1_100070_T-1
66.5,118,57989.334998,0,0,0,0,1,DEU_AAH-1_90046_T-1
66.6,119,58007.782644,0,0,0,0,1,DEU_AAH-1_100013_T-1
2.338111,111,58032.905957,0,0,0,0,0,DEU_AAH-1_180080_T-1
66.7,109,58043.544549,0,0,0,0,1,DEU_AAH-1_100073_T-1
0.926321,55,58053.567378,0,0,0,0,0,DEU_AAH-1_1200142_T-1
66.7,117,58067.653917,0,0,0,0,1,DEU_AAH-1_90010_T-1
66.8,109,58080.485561,0,0,0,0,1,DEU_AAH-1_110047_T-1
65.7,154,58104.073959,0,0,0,0,1,DEU_AAH-1_90069_T-1
67.6,127,58124.367181,0,0,0,0,1,DEU_AAH-1_80021_T-1
66.5,122,58139.174756,0,0,0,0,1,DEU_AAH-1_110082_T-1
65.7,157,58163.781398,0,0,0,0,1,DEU_AAH-1_180040_T-1
66.5,121,58180.134695,0,0,0,0,1,DEU_AAH-1_110055_T-1
66.492797,118,58195.382409,0,0,0,0,1,DEU_AAH-1_90047_T-1
63.0,211,58218.988111,0,0,0,0,1,DEU_AAH-1_100084_T-1
65.6,127,58233.530072,0,0,0,0,1,DEU_AAH-1_110044_T-1
-4.555113,234,58258.767929,0,1,0,0,0,DEU_AAH-1_140016_T-1
65.2,170,58277.28747,0,0,0,0,1,DEU_AAH-1_80058_T-1
-27.1689,283,58326.274278,0,1,0,0,0,DEU_AAH-1_90065_T-1
4.190134,186,58350.087757,0,1,0,0,0,DEU_AAH-1_1300168_T-1
66.4,119,58364.279807,0,0,0,0,1,DEU_AAH-1_100056_T-1
65.196303,183,58406.825744,0,0,0,0,1,DEU_AAH-1_90085_T-1
70.0,20,58410.340315,0,0,0,0,1,DEU_AAH-1_80067_T-1
-68.193021,298,58441.426714,0,1,0,0,0,DEU_AAH-1_900108_T-1
66.1,115,58453.626861,0,0,0,0,1,DEU_AAH-1_100099_T-1
-9.750161,350,58499.799225,0,1,0,0,0,DEU_AAH-1_110030_T-1
65.0,140,58519.860603,0,0,0,0,1,DEU_AAH-1_130048_T-1
66.3,132,58538.669085,0,0,0,0,1,DEU_AAH-1_110031_T-1
66.3,132,58558.375624,0,0,0,0,1,DEU_AAH-1_100020_T-1
66.4,121,58572.925356,0,0,0,0,1,DEU_AAH-1_90058_T-1
66.00077,121,58587.836398,0,0,0,0,1,DEU_AAH-1_80057_T-1
-37.956362,113,58599.223488,0,0,0,1,0,DEU_AAH-1_80065_T-1
66.252953,123,58617.529743,0,0,0,0,1,DEU_AAH-1_90034_T-1
65.9,145,58640.068803,0,0,0,0,1,DEU_AAH-1_100082_T-1
64.8,170,58671.097013,0,0,0,0,1,DEU_AAH-1_90021_T-1
-23.182149,126,58700.402809,0,0,0,1,0,DEU_AAH-1_1400107_T-1
66.6,119,58720.069528,0,0,0,0,1,DEU_AAH-1_90096_T-1
66.5,128,58740.514128,0,0,0,0,1,DEU_AAH-1_80013_T-1
-0.922935,44,58756.817263,0,0,0,0,0,DEU_AAH-1_140044_T-1
-21.598052,281,58807.219228,0,0,0,1,0,DEU_AAH-1_80017_T-1
66.4,121,58826.452647,0,0,0,0,1,DEU_AAH-1_90076_T-1
3.761947,75,58838.274211,0,0,0,0,0,DEU_AAH-1_90071_T-1
62.9,213,58862.658884,0,0,0,0,1,DEU_AAH-1_100084_T-1
2.586716,235,58886.210028,0,1,0,0,0,DEU_AAH-1_150051_T-1
66.5,130,58900.214769,0,0,0,0,1,DEU_AAH-1_110043_T-1
66.7,112,58917.38527,0,0,0,0,1,DEU_AAH-1_100095_T-1
67.4,84,58925.267428,0,0,0,0,1,DEU_AAH-1_110088_T-1
66.9,116,58937.821395,0,0,0,0,1,DEU_AAH-1_80085_T-1
66.4,126,58952.240655,0,0,0,0,1,DEU_AAH-1_800141_T-1
65.8,137,58967.78666,0,0,0,0,1,DEU_AAH-1_1600242_T-1
66.1,148,58996.791245,0,0,0,0,1,DEU_AAH-1_180080_T-1
-26.49282,197,59045.702988,0,0,0,1,0,DEU_AAH-1_150099_T-1
65.254308,144,59067.349436,0,0,0,0,1,DEU_AAH-1_90034_T-1
62.9,213,59090.719258,0,0,0,0,1,DEU_AAH-1_100084_T-1
64.7,174,59115.458308,0,0,0,0,1,DEU_AAH-1_110018_T-1
64.7,174,59140.04789,0,0,0,0,1,DEU_AAH-1_110018_T-1
-12.292096,164,59163.590284,1,0,0,0,0,DEU_AAH-1_80069_T-1
65.6,166,59183.555231,0,0,0,0,1,DEU_AAH-1_1600242_T-1
52.4,280,59209.05982,0,0,0,0,1,DEU_AAH-1_900108_T-1
67.4,84,59216.827119,0,0,0,0,1,DEU_AAH-1_110088_T-1
66.5,111,59233.118621,0,0,0,0,1,DEU_AAH-1_100039_T-1
64.2,139,59249.842947,0,0,0,0,1,DEU_AAH-1_110059_T-1
-61.321587,146,59267.165448,0,0,0,1,0,DEU_AAH-1_100010_T-1
63.787665,235,59313.381261,0,0,0,0,1,DEU_AAH-1_140028_T-1
66.9,141,59326.229907,0,0,0,0,1,DEU_AAH-1_110086_T-1
0.083659,219,59346.855788,0,1,0,0,0,DEU_AAH-1_110092_T-1
66.4,132,59361.598033,0,0,0,0,1,DEU_AAH-1_110070_T-1
-34.252951,315,59409.281033,0,1,0,0,0,DEU_AAH-1_1000214_T-1
66.1,146,59435.921085,0,0,0,0,1,DEU_AAH-1_100014_T-1
65.8,132,59455.726284,0,0,0,0,1,DEU_AAH-1_100091_T-1
-14.852661,210,59473.927616,0,1,0,0,0,DEU_AAH-1_110051_T-1
61.6,211,59498.227262,0,0,0,0,1,DEU_AAH-1_100094_T-1
9.217284,146,59523.286937,0,0,0,0,0,DEU_AAH-1_90089_T-1
66.2,137,59544.616897,0,0,0,0,1,DEU_AAH-1_80014_T-1
66.497055,132,59562.75338,0,0,0,0,1,DEU_AAH-1_1200114_T-1
-11.492127,86,59584.341245,1,0,0,0,0,DEU_AAH-1_150041_T-1
1.023952,55,59594.218724,0,0,0,0,0,DEU_AAH-1_1200142_T-1
-17.814316,206,59620.144992,0,1,0,0,0,DEU_AAH-1_100044_T-1
66.5,116,59635.281189,0,0,0,0,1,DEU_AAH-1_100068_T-1
65.6,161,59655.124563,0,0,0,0,1,DEU_AAH-1_110058_T-1
-22.054298,340,59694.908107,0,1,0,0,0,DEU_AAH-1_130098_T-1
64.1,148,59715.719619,0,0,0,0,1,DEU_AAH-1_110066_T-1
62.1,233,59749.841495,0,0,0,0,1,DEU_AAH-1_1000214_T-1
66.6,139,59770.170074,0,0,0,0,1,DEU_AAH-1_140053_T-1
60.5,153,59793.993332,0,0,0,0,1,DEU_AAH-1_90031_T-1
60.8,212,59821.146737,0,0,0,0,1,DEU_AAH-1_100094_T-1
66.8,113,59841.536792,0,0,0,0,1,DEU_AAH-1_100017_T-1
1.409129,114,59866.253349,0,0,0,0,0,DEU_AAH-1_80016_T-1
-12.00106,81,59891.211014,1,0,0,0,0,DEU_AAH-1_140071_T-1
66.4,130,59906.957986,0,0,0,0,1,DEU_AAH-1_80086_T-1
66.6,135,59923.339896,0,0,0,0,1,DEU_AAH-1_160034_T-1
66.5,128,59942.518725,0,0,0,0,1,DEU_AAH-1_80013_T-1
2.283522,66,59956.76139,0,0,0,0,0,DEU_AAH-1_80071_T-1
65.4,166,59990.613311,0,0,0,0,1,DEU_AAH-1_100014_T-1
66.292797,121,60007.080349,0,0,0,0,1,DEU_AAH-1_90047_T-1
-8.3932,22,60012.472157,0,0,0,0,0,DEU_AAH-1_80020_T-1
-62.040719,216,60048.521288,0,0,1,0,0,DEU_AAH-1_100079_T-1
65.3,165,60080.968034,0,0,0,0,1,DEU_AAH-1_90049_T-1
4.056332,55,60093.020716,0,0,0,0,0,DEU_AAH-1_160061_T-1
1.542031,55,60106.251303,0,0,0,0,0,DEU_AAH-1_1200142_T-1
66.6,104,60121.099072,0,0,0,0,1,DEU_AAH-1_80088_T-1
66.3,124,60140.47816,0,0,0,0,1,DEU_AAH-1_100042_T-1
7.834965,163,60192.550355,0,0,0,0,0,DEU_AAH-1_110033_T-1
66.5,121,60207.097595,0,0,0,0,1,DEU_AAH-1_80049_T-1
66.1,115,60219.79529,0,0,0,0,1,DEU_AAH-1_100099_T-1
66.6,119,60239.150067,0,0,0,0,1,DEU_AAH-1_80092_T-1
66.2,126,60257.354818,0,0,0,0,1,DEU_AAH-1_100091_T-1
66.3,126,60271.242566,0,0,0,0,1,DEU_AAH-1_80095_T-1
-15.696375,55,60279.452754,0,0,0,0,0,DEU_AAH-1_90093_T-1
66.8,110,60290.359819,0,0,0,0,1,DEU_AAH-1_110011_T-1
